unknown_service,variant,score,known_acceptance_target,runs,auroc_mean,auroc_std,auprc_mean,auprc_std,ufar_mean,ufar_std,known_test_acceptance_mean,known_test_acceptance_std
Email,E4_LENGTH,energy,0.99,3,0.5070771408351026,0.014178081565707613,0.5788240644885297,0.013277803536145836,0.8928571428571428,0.008417937871268445,0.8747346072186838,0.11863027638810193
Email,E4_TIME_LENGTH,feature_distance,0.9,3,0.5835608128601759,0.011637207743765289,0.5584790186296812,0.037297360587341365,0.9404761904761906,0.05074092004977946,0.9150743099787686,0.007944070884870274
Email,E4_TIME_LENGTH,feature_distance,0.95,3,0.5835608128601759,0.011637207743765289,0.5584790186296812,0.037297360587341365,0.9583333333333334,0.04236935814298143,0.9554140127388536,0.005200615165144797
Email,E4_TIME_LENGTH,feature_distance,0.99,3,0.5835608128601759,0.011637207743765289,0.5584790186296812,0.037297360587341365,0.9940476190476191,0.004860098695998397,0.9957537154989384,0.003002576565547972
Email,E4_TIME_LENGTH,msp,0.9,3,0.5684713375796179,0.04551009956181377,0.6375354960693197,0.037804845504027185,0.6964285714285715,0.008417937871268393,0.851380042462845,0.003002576565547972
Email,E4_TIME_LENGTH,msp,0.95,3,0.5684713375796179,0.04551009956181377,0.6375354960693197,0.037804845504027185,0.8015873015873015,0.1402989645211404,0.8641188959660298,0.007944070884870362
Email,E4_TIME_LENGTH,msp,0.99,3,0.5684713375796179,0.04551009956181377,0.6375354960693197,0.037804845504027185,1.0,0.0,0.9851380042462846,0.007944070884870352
Email,E4_TIME_LENGTH,energy,0.9,3,0.5081766252148417,0.0695084994569232,0.5433730059612021,0.042502203378151866,0.9226190476190476,0.05257000515671342,0.7303609341825902,0.06866650373161884
Email,E4_TIME_LENGTH,energy,0.95,3,0.5081766252148417,0.0695084994569232,0.5433730059612021,0.042502203378151866,0.9345238095238096,0.04208968935634217,0.8195329087048832,0.08582328208665703
Email,E4_TIME_LENGTH,energy,0.99,3,0.5081766252148417,0.0695084994569232,0.5433730059612021,0.042502203378151866,0.998015873015873,0.0028059792904227454,0.978768577494692,0.007944070884870313
Email,E4_NO_MS,feature_distance,0.9,3,0.6366393691234457,0.011579422129986028,0.6183681979669141,0.020014507730348012,0.876984126984127,0.010117102209509458,0.9150743099787686,0.006005153131095891
Email,E4_NO_MS,feature_distance,0.95,3,0.6366393691234457,0.011579422129986028,0.6183681979669141,0.020014507730348012,0.9404761904761904,0.008417937871268393,0.961783439490446,0.005200615165144705
Email,E4_NO_MS,feature_distance,0.99,3,0.6366393691234457,0.011579422129986028,0.6183681979669141,0.020014507730348012,0.9623015873015873,0.005611958580845595,0.9830148619957537,0.007944070884870372
Email,E4_NO_MS,msp,0.9,3,0.6403422303103832,0.01978259059157574,0.6526144880286002,0.027645814464759146,0.6309523809523809,0.036692940493862965,0.8768577494692145,0.003002576565547972
Email,E4_NO_MS,msp,0.95,3,0.6403422303103832,0.01978259059157574,0.6526144880286002,0.027645814464759146,0.6567460317460317,0.030865772194650882,0.881104033970276,0.006005153131095944
Email,E4_NO_MS,msp,0.99,3,0.6403422303103832,0.01978259059157574,0.6526144880286002,0.027645814464759146,0.871031746031746,0.1823886538774825,0.9596602972399152,0.05260939147925208
Email,E4_NO_MS,energy,0.9,3,0.5527878879789708,0.016832868267961782,0.5722121838005302,0.016409688446633906,0.871031746031746,0.0028059792904227975,0.70276008492569,0.025654025421644522
Email,E4_NO_MS,energy,0.95,3,0.5527878879789708,0.016832868267961782,0.5722121838005302,0.016409688446633906,0.871031746031746,0.0028059792904227975,0.70276008492569,0.025654025421644522
